Level,Skill,Subskill,Value,LevelKey,Discipline,Role
12,Engineering,AVEVA Engineering capabilities  (Y/N),NA,L12,Electrical,Designer
12,Engineering,Sub-Station (Switchyard) Engineering,NA,L12,Electrical,Designer
12,Engineering,Scope of work for Electrical Heat Tracing,NA,L12,Electrical,Designer
12,Engineering,Scope of work for cathodic protection,NA,L12,Electrical,Designer
12,Engineering,"PA, FA and communication system layout",NA,L12,Electrical,Designer
12,Engineering,Site Supervision (Y/N),NA,L12,Electrical,Designer
12,Software Capablities,SP3D Modeling (N/U/AS),3,L12,Electrical,Designer
12,Software Capablities,Smart Sketch (N/U/AS),3,L12,Electrical,Designer
12,Software Capablities,AVEVA E3D (Y/N),NA,L12,Electrical,Designer
12,Software Capablities,REVIT (Y/N),NA,L12,Electrical,Designer
12,Software Capablities,Microstation (Y/N),3,L12,Electrical,Designer
12,Software Capablities,Plant 3D (Y/N),3,L12,Electrical,Designer
12,Software Capablities,AutoCAD (Y/N),4,L12,Electrical,Designer
12,3D Modelling ,Grounding,4,L12,Electrical,Designer
12,3D Modelling ,Cable Tray,4,L12,Electrical,Designer
12,3D Modelling ,Lighting,4,L12,Electrical,Designer
12,3D Modelling ,Duct Bank,3,L12,Electrical,Designer
12,3D Modelling ,Electrical Equipment,4,L12,Electrical,Designer
12,3D Modelling ,PDC,3,L12,Electrical,Designer
12,Drafting 2D Layouts,One Line Diagrams,3,L12,Electrical,Designer
12,Drafting 2D Layouts,Wiring Diagrams & Schematics,3,L12,Electrical,Designer
12,Drafting 2D Layouts,Area Classification Drawings,3,L12,Electrical,Designer
12,Drafting 2D Layouts,Grounding Drawings,4,L12,Electrical,Designer
12,Drafting 2D Layouts,Module Drawings,4,L12,Electrical,Designer
12,Drafting 2D Layouts,Power Drawings,4,L12,Electrical,Designer
12,Drafting 2D Layouts,Cable Tray Drawings,4,L12,Electrical,Designer
12,Drafting 2D Layouts,Duct Bank Drawings,3,L12,Electrical,Designer
12,Drafting 2D Layouts,Lighting Drawings,4,L12,Electrical,Designer
13,Engineering,Design Calculations,NA,L13,Electrical,Designer
13,Engineering,Specifications and TBA,NA,L13,Electrical,Designer
13,Engineering,Vendor Drawing Review,NA,L13,Electrical,Designer
13,Engineering,Power System Studies using,NA,L13,Electrical,Designer
13,Engineering,Power System Studies using SKM,NA,L13,Electrical,Designer
13,Engineering,LV One Line Diagram,NA,L13,Electrical,Designer
13,Engineering,MV One Line Diagram,NA,L13,Electrical,Designer
13,Engineering,LV Schematics and Wiring Diagrams,NA,L13,Electrical,Designer
13,Engineering,MV Schematics and Wiring Diagrams,NA,L13,Electrical,Designer
13,Engineering,SPEL capabilities,NA,L13,Electrical,Designer
13,Engineering,LV Cable & Conduit Schedule,NA,L13,Electrical,Designer
13,Engineering,MV Cable & Conduit Schedule,NA,L13,Electrical,Designer
13,Engineering,Area Classification,NA,L13,Electrical,Designer
13,Engineering,Electrical Layouts,NA,L13,Electrical,Designer
13,Engineering,Panel Schedules,NA,L13,Electrical,Designer
13,Engineering,PDC Equipment Layout,NA,L13,Electrical,Designer
13,Engineering,Lighting software visual,NA,L13,Electrical,Designer
13,Engineering,AVEVA Engineering capabilities  (Y/N),NA,L13,Electrical,Designer
13,Engineering,Sub-Station (Switchyard) Engineering,NA,L13,Electrical,Designer
13,Engineering,Scope of work for Electrical Heat Tracing,NA,L13,Electrical,Designer
13,Engineering,Scope of work for cathodic protection,NA,L13,Electrical,Designer
13,Engineering,"PA, FA and communication system layout",NA,L13,Electrical,Designer
13,Engineering,Site Supervision (Y/N),NA,L13,Electrical,Designer
13,Software Capablities,SP3D Modeling (N/U/AS),4,L13,Electrical,Designer
13,Software Capablities,Smart Sketch (N/U/AS),4,L13,Electrical,Designer
13,Software Capablities,AVEVA E3D (Y/N),NA,L13,Electrical,Designer
13,Software Capablities,REVIT (Y/N),NA,L13,Electrical,Designer
13,Software Capablities,Microstation (Y/N),4,L13,Electrical,Designer
13,Software Capablities,Plant 3D (Y/N),3,L13,Electrical,Designer
13,Software Capablities,AutoCAD (Y/N),4,L13,Electrical,Designer
13,3D Modelling ,Grounding,4,L13,Electrical,Designer
13,3D Modelling ,Cable Tray,4,L13,Electrical,Designer
13,3D Modelling ,Lighting,4,L13,Electrical,Designer
13,3D Modelling ,Duct Bank,4,L13,Electrical,Designer
13,3D Modelling ,Electrical Equipment,4,L13,Electrical,Designer
13,3D Modelling ,PDC,4,L13,Electrical,Designer
13,Drafting 2D Layouts,One Line Diagrams,3,L13,Electrical,Designer
13,Drafting 2D Layouts,Wiring Diagrams & Schematics,3,L13,Electrical,Designer
13,Drafting 2D Layouts,Area Classification Drawings,4,L13,Electrical,Designer
13,Drafting 2D Layouts,Grounding Drawings,4,L13,Electrical,Designer
13,Drafting 2D Layouts,Module Drawings,4,L13,Electrical,Designer
13,Drafting 2D Layouts,Power Drawings,4,L13,Electrical,Designer
13,Drafting 2D Layouts,Cable Tray Drawings,4,L13,Electrical,Designer
13,Drafting 2D Layouts,Duct Bank Drawings,4,L13,Electrical,Designer
13,Drafting 2D Layouts,Lighting Drawings,4,L13,Electrical,Designer
14,Engineering,Design Calculations,NA,L14,Electrical,Designer
14,Engineering,Specifications and TBA,NA,L14,Electrical,Designer
14,Engineering,Vendor Drawing Review,NA,L14,Electrical,Designer
14,Engineering,Power System Studies using,NA,L14,Electrical,Designer
14,Engineering,Power System Studies using SKM,NA,L14,Electrical,Designer
14,Engineering,LV One Line Diagram,NA,L14,Electrical,Designer
14,Engineering,MV One Line Diagram,NA,L14,Electrical,Designer
14,Engineering,LV Schematics and Wiring Diagrams,NA,L14,Electrical,Designer
14,Engineering,MV Schematics and Wiring Diagrams,NA,L14,Electrical,Designer
14,Engineering,SPEL capabilities,NA,L14,Electrical,Designer
14,Engineering,LV Cable & Conduit Schedule,NA,L14,Electrical,Designer
14,Engineering,MV Cable & Conduit Schedule,NA,L14,Electrical,Designer
14,Engineering,Area Classification,NA,L14,Electrical,Designer
14,Engineering,Electrical Layouts,NA,L14,Electrical,Designer
14,Engineering,Panel Schedules,NA,L14,Electrical,Designer
14,Engineering,PDC Equipment Layout,NA,L14,Electrical,Designer
14,Engineering,Lighting software visual,NA,L14,Electrical,Designer
14,Engineering,AVEVA Engineering capabilities  (Y/N),NA,L14,Electrical,Designer
14,Engineering,Sub-Station (Switchyard) Engineering,NA,L14,Electrical,Designer
14,Engineering,Scope of work for Electrical Heat Tracing,NA,L14,Electrical,Designer
14,Engineering,Scope of work for cathodic protection,NA,L14,Electrical,Designer
14,Engineering,"PA, FA and communication system layout",NA,L14,Electrical,Designer
14,Engineering,Site Supervision (Y/N),NA,L14,Electrical,Designer
14,Software Capablities,SP3D Modeling (N/U/AS),4,L14,Electrical,Designer
14,Software Capablities,Smart Sketch (N/U/AS),4,L14,Electrical,Designer
14,Software Capablities,AVEVA E3D (Y/N),NA,L14,Electrical,Designer
14,Software Capablities,REVIT (Y/N),NA,L14,Electrical,Designer
14,Software Capablities,Microstation (Y/N),4,L14,Electrical,Designer
14,Software Capablities,Plant 3D (Y/N),4,L14,Electrical,Designer
14,Software Capablities,AutoCAD (Y/N),4,L14,Electrical,Designer
14,3D Modelling ,Grounding,4,L14,Electrical,Designer
14,3D Modelling ,Cable Tray,4,L14,Electrical,Designer
14,3D Modelling ,Lighting,4,L14,Electrical,Designer
14,3D Modelling ,Duct Bank,4,L14,Electrical,Designer
14,3D Modelling ,Electrical Equipment,4,L14,Electrical,Designer
14,3D Modelling ,PDC,4,L14,Electrical,Designer
14,Drafting 2D Layouts,One Line Diagrams,3,L14,Electrical,Designer
14,Drafting 2D Layouts,Wiring Diagrams & Schematics,3,L14,Electrical,Designer
14,Drafting 2D Layouts,Area Classification Drawings,4,L14,Electrical,Designer
14,Drafting 2D Layouts,Grounding Drawings,4,L14,Electrical,Designer
14,Drafting 2D Layouts,Module Drawings,4,L14,Electrical,Designer
14,Drafting 2D Layouts,Power Drawings,4,L14,Electrical,Designer
14,Drafting 2D Layouts,Cable Tray Drawings,4,L14,Electrical,Designer
14,Drafting 2D Layouts,Duct Bank Drawings,4,L14,Electrical,Designer
14,Drafting 2D Layouts,Lighting Drawings,4,L14,Electrical,Designer
15,Engineering,Design Calculations,NA,L15,Electrical,Designer
15,Engineering,Specifications and TBA,NA,L15,Electrical,Designer
15,Engineering,Vendor Drawing Review,NA,L15,Electrical,Designer
15,Engineering,Power System Studies using,NA,L15,Electrical,Designer
15,Engineering,Power System Studies using SKM,NA,L15,Electrical,Designer
15,Engineering,LV One Line Diagram,NA,L15,Electrical,Designer
15,Engineering,MV One Line Diagram,NA,L15,Electrical,Designer
15,Engineering,LV Schematics and Wiring Diagrams,NA,L15,Electrical,Designer
15,Engineering,MV Schematics and Wiring Diagrams,NA,L15,Electrical,Designer
15,Engineering,SPEL capabilities,NA,L15,Electrical,Designer
15,Engineering,LV Cable & Conduit Schedule,NA,L15,Electrical,Designer
15,Engineering,MV Cable & Conduit Schedule,NA,L15,Electrical,Designer
15,Engineering,Area Classification,NA,L15,Electrical,Designer
15,Engineering,Electrical Layouts,NA,L15,Electrical,Designer
15,Engineering,Panel Schedules,NA,L15,Electrical,Designer
15,Engineering,PDC Equipment Layout,NA,L15,Electrical,Designer
15,Engineering,Lighting software visual,NA,L15,Electrical,Designer
15,Engineering,AVEVA Engineering capabilities  (Y/N),NA,L15,Electrical,Designer
15,Engineering,Sub-Station (Switchyard) Engineering,NA,L15,Electrical,Designer
15,Engineering,Scope of work for Electrical Heat Tracing,NA,L15,Electrical,Designer
15,Engineering,Scope of work for cathodic protection,NA,L15,Electrical,Designer
15,Engineering,"PA, FA and communication system layout",NA,L15,Electrical,Designer
15,Engineering,Site Supervision (Y/N),NA,L15,Electrical,Designer
15,Software Capablities,SP3D Modeling (N/U/AS),4,L15,Electrical,Designer
15,Software Capablities,Smart Sketch (N/U/AS),4,L15,Electrical,Designer
15,Software Capablities,AVEVA E3D (Y/N),NA,L15,Electrical,Designer
15,Software Capablities,REVIT (Y/N),NA,L15,Electrical,Designer
15,Software Capablities,Microstation (Y/N),4,L15,Electrical,Designer
15,Software Capablities,Plant 3D (Y/N),4,L15,Electrical,Designer
15,Software Capablities,AutoCAD (Y/N),4,L15,Electrical,Designer
15,3D Modelling ,Grounding,4,L15,Electrical,Designer
15,3D Modelling ,Cable Tray,4,L15,Electrical,Designer
15,3D Modelling ,Lighting,4,L15,Electrical,Designer
15,3D Modelling ,Duct Bank,4,L15,Electrical,Designer
15,3D Modelling ,Electrical Equipment,4,L15,Electrical,Designer
15,3D Modelling ,PDC,4,L15,Electrical,Designer
15,Drafting 2D Layouts,One Line Diagrams,3,L15,Electrical,Designer
15,Drafting 2D Layouts,Wiring Diagrams & Schematics,3,L15,Electrical,Designer
15,Drafting 2D Layouts,Area Classification Drawings,4,L15,Electrical,Designer
15,Drafting 2D Layouts,Grounding Drawings,4,L15,Electrical,Designer
15,Drafting 2D Layouts,Module Drawings,4,L15,Electrical,Designer
15,Drafting 2D Layouts,Power Drawings,4,L15,Electrical,Designer
15,Drafting 2D Layouts,Cable Tray Drawings,4,L15,Electrical,Designer
15,Drafting 2D Layouts,Duct Bank Drawings,4,L15,Electrical,Designer
15,Drafting 2D Layouts,Lighting Drawings,4,L15,Electrical,Designer
