Level,Skill,Subskill,Value,LevelKey,Discipline,Role
6,Piping,Non-Metalic Piping,1,L6,Piping Design,Designer
6,Piping,Alloy Steel,1,L6,Piping Design,Designer
6,Rotary Equipments,Air Compressors,NA,L6,Piping Design,Designer
6,Rotary Equipments,ANSI Pumps,2,L6,Piping Design,Designer
6,Rotary Equipments,API Centrifugal Pumps,2,L6,Piping Design,Designer
6,Rotary Equipments,Centrifugal Compressors,1,L6,Piping Design,Designer
6,Rotary Equipments,FD and ID Fans / Blowers,1,L6,Piping Design,Designer
6,Rotary Equipments,Positive Displacement Pumps,2,L6,Piping Design,Designer
6,Rotary Equipments,Reciprocating Compressors,NA,L6,Piping Design,Designer
6,Rotary Equipments,Steam Turbines,NA,L6,Piping Design,Designer
6,Softwares,AutoCad,4,L6,Piping Design,Designer
6,Softwares,Cadworx,1,L6,Piping Design,Designer
6,Softwares,E3D,1,L6,Piping Design,Designer
6,Softwares,LFM,NA,L6,Piping Design,Designer
6,Softwares,Microstation,2,L6,Piping Design,Designer
6,Softwares,PDMS,NA,L6,Piping Design,Designer
6,Softwares,PDS-Plant Design System,NA,L6,Piping Design,Designer
6,Softwares,Plant 3D,1,L6,Piping Design,Designer
6,Softwares,S3D,1,L6,Piping Design,Designer
6,Softwares,SPR- Smart Plant Review,1,L6,Piping Design,Designer
6,Softwares,Plant Stream,1,L6,Piping Design,Designer
6,Softwares,I-Construct,NA,L6,Piping Design,Designer
7,Arrangements,Boiler Unit,2,L7,Piping Design,Designer
7,Arrangements,Flare Unit,3,L7,Piping Design,Designer
7,Arrangements,Hygnic Piping,NA,L7,Piping Design,Designer
7,Arrangements,ISBL / OSBL Units,3,L7,Piping Design,Designer
7,Arrangements,ISBL Process Units,3,L7,Piping Design,Designer
7,Arrangements,Overall Plot Plan,3,L7,Piping Design,Designer
7,Arrangements,Pipe Rack,3,L7,Piping Design,Designer
7,Arrangements,Plan Building,3,L7,Piping Design,Designer
7,Arrangements,Tank Farm,3,L7,Piping Design,Designer
7,Arrangements,Technological Structure,3,L7,Piping Design,Designer
7,Arrangements,Unit Plot Plan,3,L7,Piping Design,Designer
7,Arrangements,Loading Arms & Racks,3,L7,Piping Design,Designer
7,Arrangements,Packaged Systems (Skid),3,L7,Piping Design,Designer
7,Arrangements,Utilities,3,L7,Piping Design,Designer
7,Fixed Equipment,Air Coolers,2,L7,Piping Design,Designer
7,Fixed Equipment,Compact Block & Plate Exchanger,2,L7,Piping Design,Designer
7,Fixed Equipment,Cooling Towers,2,L7,Piping Design,Designer
7,Fixed Equipment,Desuperheaters,2,L7,Piping Design,Designer
7,Fixed Equipment,Vessel ,2,L7,Piping Design,Designer
7,Fixed Equipment,Flares,2,L7,Piping Design,Designer
7,Fixed Equipment,Heaters & Furnaces,1,L7,Piping Design,Designer
7,Fixed Equipment,Reactors,2,L7,Piping Design,Designer
7,Fixed Equipment,S & T Exchagers,2,L7,Piping Design,Designer
7,Fixed Equipment,Spherical Storage Tanks,2,L7,Piping Design,Designer
7,Fixed Equipment,Steam Ejectors & Condensers,2,L7,Piping Design,Designer
7,Fixed Equipment,Thermal Oxidizers,2,L7,Piping Design,Designer
7,Fixed Equipment,Towers / Columns,1,L7,Piping Design,Designer
7,Fixed Equipment,Storage Tanks,2,L7,Piping Design,Designer
7,Fixed Equipment,Storage Bullets,2,L7,Piping Design,Designer
7,Piping,Lined Pipe,1,L7,Piping Design,Designer
7,Piping,Metalic Piping,2,L7,Piping Design,Designer
7,Piping,Non-Metalic Piping,2,L7,Piping Design,Designer
7,Piping,Alloy Steel,2,L7,Piping Design,Designer
7,Rotary Equipments,Air Compressors,1,L7,Piping Design,Designer
7,Rotary Equipments,ANSI Pumps,2,L7,Piping Design,Designer
7,Rotary Equipments,API Centrifugal Pumps,2,L7,Piping Design,Designer
7,Rotary Equipments,Centrifugal Compressors,2,L7,Piping Design,Designer
7,Rotary Equipments,FD and ID Fans / Blowers,2,L7,Piping Design,Designer
7,Rotary Equipments,Positive Displacement Pumps,2,L7,Piping Design,Designer
7,Rotary Equipments,Reciprocating Compressors,1,L7,Piping Design,Designer
7,Rotary Equipments,Steam Turbines,1,L7,Piping Design,Designer
7,Softwares,AutoCad,4,L7,Piping Design,Designer
7,Softwares,Cadworx,1,L7,Piping Design,Designer
7,Softwares,E3D,1,L7,Piping Design,Designer
7,Softwares,LFM,2,L7,Piping Design,Designer
7,Softwares,Microstation,3,L7,Piping Design,Designer
7,Softwares,PDMS,NA,L7,Piping Design,Designer
7,Softwares,PDS-Plant Design System,NA,L7,Piping Design,Designer
7,Softwares,Plant 3D,2,L7,Piping Design,Designer
7,Softwares,S3D,3,L7,Piping Design,Designer
7,Softwares,SPR- Smart Plant Review,2,L7,Piping Design,Designer
7,Softwares,Plant Stream,2,L7,Piping Design,Designer
7,Softwares,I-Construct,1,L7,Piping Design,Designer
8,Arrangements,Boiler Unit,2,L8,Piping Design,Designer
8,Arrangements,Flare Unit,3,L8,Piping Design,Designer
8,Arrangements,Hygnic Piping,NA,L8,Piping Design,Designer
8,Arrangements,ISBL / OSBL Units,3,L8,Piping Design,Designer
8,Arrangements,ISBL Process Units,3,L8,Piping Design,Designer
8,Arrangements,Overall Plot Plan,3,L8,Piping Design,Designer
8,Arrangements,Pipe Rack,3,L8,Piping Design,Designer
8,Arrangements,Plan Building,3,L8,Piping Design,Designer
8,Arrangements,Tank Farm,3,L8,Piping Design,Designer
8,Arrangements,Technological Structure,3,L8,Piping Design,Designer
8,Arrangements,Unit Plot Plan,3,L8,Piping Design,Designer
8,Arrangements,Loading Arms & Racks,3,L8,Piping Design,Designer
8,Arrangements,Packaged Systems (Skid),3,L8,Piping Design,Designer
8,Arrangements,Utilities,3,L8,Piping Design,Designer
8,Fixed Equipment,Air Coolers,2,L8,Piping Design,Designer
8,Fixed Equipment,Compact Block & Plate Exchanger,2,L8,Piping Design,Designer
8,Fixed Equipment,Cooling Towers,2,L8,Piping Design,Designer
8,Fixed Equipment,Desuperheaters,2,L8,Piping Design,Designer
8,Fixed Equipment,Vessel ,2,L8,Piping Design,Designer
8,Fixed Equipment,Flares,2,L8,Piping Design,Designer
8,Fixed Equipment,Heaters & Furnaces,1,L8,Piping Design,Designer
8,Fixed Equipment,Reactors,2,L8,Piping Design,Designer
8,Fixed Equipment,S & T Exchagers,2,L8,Piping Design,Designer
8,Fixed Equipment,Spherical Storage Tanks,2,L8,Piping Design,Designer
8,Fixed Equipment,Steam Ejectors & Condensers,2,L8,Piping Design,Designer
8,Fixed Equipment,Thermal Oxidizers,2,L8,Piping Design,Designer
8,Fixed Equipment,Towers / Columns,1,L8,Piping Design,Designer
8,Fixed Equipment,Storage Tanks,2,L8,Piping Design,Designer
8,Fixed Equipment,Storage Bullets,2,L8,Piping Design,Designer
8,Piping,Lined Pipe,1,L8,Piping Design,Designer
8,Piping,Metalic Piping,2,L8,Piping Design,Designer
8,Piping,Non-Metalic Piping,2,L8,Piping Design,Designer
8,Piping,Alloy Steel,2,L8,Piping Design,Designer
8,Rotary Equipments,Air Compressors,1,L8,Piping Design,Designer
8,Rotary Equipments,ANSI Pumps,2,L8,Piping Design,Designer
8,Rotary Equipments,API Centrifugal Pumps,2,L8,Piping Design,Designer
8,Rotary Equipments,Centrifugal Compressors,2,L8,Piping Design,Designer
8,Rotary Equipments,FD and ID Fans / Blowers,2,L8,Piping Design,Designer
8,Rotary Equipments,Positive Displacement Pumps,2,L8,Piping Design,Designer
8,Rotary Equipments,Reciprocating Compressors,1,L8,Piping Design,Designer
8,Rotary Equipments,Steam Turbines,1,L8,Piping Design,Designer
8,Softwares,AutoCad,4,L8,Piping Design,Designer
8,Softwares,Cadworx,1,L8,Piping Design,Designer
8,Softwares,E3D,1,L8,Piping Design,Designer
8,Softwares,LFM,2,L8,Piping Design,Designer
8,Softwares,Microstation,3,L8,Piping Design,Designer
8,Softwares,PDMS,NA,L8,Piping Design,Designer
8,Softwares,PDS-Plant Design System,NA,L8,Piping Design,Designer
8,Softwares,Plant 3D,2,L8,Piping Design,Designer
8,Softwares,S3D,3,L8,Piping Design,Designer
8,Softwares,SPR- Smart Plant Review,2,L8,Piping Design,Designer
8,Softwares,Plant Stream,2,L8,Piping Design,Designer
8,Softwares,I-Construct,1,L8,Piping Design,Designer
9,Arrangements,Boiler Unit,2,L9,Piping Design,Designer
9,Arrangements,Flare Unit,3,L9,Piping Design,Designer
9,Arrangements,Hygnic Piping,NA,L9,Piping Design,Designer
9,Arrangements,ISBL / OSBL Units,3,L9,Piping Design,Designer
9,Arrangements,ISBL Process Units,3,L9,Piping Design,Designer
9,Arrangements,Overall Plot Plan,3,L9,Piping Design,Designer
9,Arrangements,Pipe Rack,3,L9,Piping Design,Designer
9,Arrangements,Plan Building,3,L9,Piping Design,Designer
9,Arrangements,Tank Farm,3,L9,Piping Design,Designer
9,Arrangements,Technological Structure,3,L9,Piping Design,Designer
9,Arrangements,Unit Plot Plan,3,L9,Piping Design,Designer
9,Arrangements,Loading Arms & Racks,3,L9,Piping Design,Designer
9,Arrangements,Packaged Systems (Skid),3,L9,Piping Design,Designer
9,Arrangements,Utilities,3,L9,Piping Design,Designer
9,Fixed Equipment,Air Coolers,2,L9,Piping Design,Designer
9,Fixed Equipment,Compact Block & Plate Exchanger,2,L9,Piping Design,Designer
9,Fixed Equipment,Cooling Towers,2,L9,Piping Design,Designer
9,Fixed Equipment,Desuperheaters,2,L9,Piping Design,Designer
9,Fixed Equipment,Vessel ,2,L9,Piping Design,Designer
9,Fixed Equipment,Flares,2,L9,Piping Design,Designer
