Level,Skill,Subskill,Value,LevelKey,Discipline,Role
9,Software Skills , SMARTPLANT,NA,L9,Process,Engineer
9,Software Skills , SMARTPLANT7,2,L9,Process,Engineer
9,Software Skills , Aveva Drafting ,NA,L9,Process,Engineer
9,Software Skills , Aveva Database,NA,L9,Process,Engineer
10,Deliverables , PFD / HMB / Process Description,2,L10,Process,Engineer
10,Deliverables , Process Design Basis,2,L10,Process,Engineer
10,Deliverables , Hazardous Source List,2,L10,Process,Engineer
10,Deliverables , Cause &  Effect / Control Narrative,2,L10,Process,Engineer
10,Deliverables , Equipment List,2,L10,Process,Engineer
10,Deliverables , Utility Summary,2,L10,Process,Engineer
10,Deliverables , Emission Summary,2,L10,Process,Engineer
10,Deliverables , Line list / DPDT,2,L10,Process,Engineer
10,Deliverables , Slug Flow Analysis,2,L10,Process,Engineer
10,Deliverables , P&ID Preparation,2,L10,Process,Engineer
10,Deliverables , Hydraulics Pumps,2,L10,Process,Engineer
10,Deliverables , Vessel Sizing,2,L10,Process,Engineer
10,Deliverables , Line sizing,2,L10,Process,Engineer
10,Deliverables , PDS Inst. - IPDS,2,L10,Process,Engineer
10,Deliverables , Proces Datasheets,2,L10,Process,Engineer
10,Deliverables , PSV Calculation,2,L10,Process,Engineer
10,Deliverables , Op. Manual,2,L10,Process,Engineer
10,Deliverables , Thermal datasheet Heat Exchanger ,2,L10,Process,Engineer
10,Activities , Vendor document review,2,L10,Process,Engineer
10,Activities , Model review,2,L10,Process,Engineer
10,Activities , Hazop Particpation,2,L10,Process,Engineer
10,Column3,,2,L10,Process,Engineer
10,Software Skills , simulation - Petrosim,2,L10,Process,Engineer
10,Column4,,2,L10,Process,Engineer
10,Software Skills , Simulation - Pro-II,2,L10,Process,Engineer
10,Software Skills , Simulation - Promax,2,L10,Process,Engineer
10,Software Skills , Navisworks,2,L10,Process,Engineer
10,Software Skills , Flarenet,2,L10,Process,Engineer
10,Software Skills , Autocad,NA,L10,Process,Engineer
10,Software Skills , Autocad5,NA,L10,Process,Engineer
10,Software Skills , Drafting Microstation,NA,L10,Process,Engineer
10,Software Skills , PDS-2D,NA,L10,Process,Engineer
10,Software Skills , PDS-2D6,NA,L10,Process,Engineer
10,Software Skills , SMARTPLANT,NA,L10,Process,Engineer
10,Software Skills , SMARTPLANT7,2,L10,Process,Engineer
10,Software Skills , Aveva Drafting ,NA,L10,Process,Engineer
10,Software Skills , Aveva Database,NA,L10,Process,Engineer
11,Deliverables , PFD / HMB / Process Description,2,L11,Process,Engineer
11,Deliverables , Process Design Basis,2,L11,Process,Engineer
11,Deliverables , Hazardous Source List,2,L11,Process,Engineer
11,Deliverables , Cause &  Effect / Control Narrative,2,L11,Process,Engineer
11,Deliverables , Equipment List,2,L11,Process,Engineer
11,Deliverables , Utility Summary,2,L11,Process,Engineer
11,Deliverables , Emission Summary,2,L11,Process,Engineer
11,Deliverables , Line list / DPDT,2,L11,Process,Engineer
11,Deliverables , Slug Flow Analysis,2,L11,Process,Engineer
11,Deliverables , P&ID Preparation,2,L11,Process,Engineer
11,Deliverables , Hydraulics Pumps,2,L11,Process,Engineer
11,Deliverables , Vessel Sizing,2,L11,Process,Engineer
11,Deliverables , Line sizing,2,L11,Process,Engineer
11,Deliverables , PDS Inst. - IPDS,2,L11,Process,Engineer
11,Deliverables , Proces Datasheets,2,L11,Process,Engineer
11,Deliverables , PSV Calculation,2,L11,Process,Engineer
11,Deliverables , Op. Manual,2,L11,Process,Engineer
11,Deliverables , Thermal datasheet Heat Exchanger ,2,L11,Process,Engineer
11,Activities , Vendor document review,2,L11,Process,Engineer
11,Activities , Model review,2,L11,Process,Engineer
11,Activities , Hazop Particpation,2,L11,Process,Engineer
11,Column3,,2,L11,Process,Engineer
11,Software Skills , simulation - Petrosim,2,L11,Process,Engineer
11,Column4,,2,L11,Process,Engineer
11,Software Skills , Simulation - Pro-II,2,L11,Process,Engineer
11,Software Skills , Simulation - Promax,2,L11,Process,Engineer
11,Software Skills , Navisworks,2,L11,Process,Engineer
11,Software Skills , Flarenet,2,L11,Process,Engineer
11,Software Skills , Autocad,NA,L11,Process,Engineer
11,Software Skills , Autocad5,NA,L11,Process,Engineer
11,Software Skills , Drafting Microstation,NA,L11,Process,Engineer
11,Software Skills , PDS-2D,NA,L11,Process,Engineer
11,Software Skills , PDS-2D6,NA,L11,Process,Engineer
11,Software Skills , SMARTPLANT,NA,L11,Process,Engineer
11,Software Skills , SMARTPLANT7,2,L11,Process,Engineer
11,Software Skills , Aveva Drafting ,NA,L11,Process,Engineer
11,Software Skills , Aveva Database,NA,L11,Process,Engineer
12,Deliverables , PFD / HMB / Process Description,3,L12,Process,Engineer
12,Deliverables , Process Design Basis,3,L12,Process,Engineer
12,Deliverables , Hazardous Source List,3,L12,Process,Engineer
12,Deliverables , Cause &  Effect / Control Narrative,3,L12,Process,Engineer
12,Deliverables , Equipment List,3,L12,Process,Engineer
12,Deliverables , Utility Summary,3,L12,Process,Engineer
12,Deliverables , Emission Summary,3,L12,Process,Engineer
12,Deliverables , Line list / DPDT,3,L12,Process,Engineer
12,Deliverables , Slug Flow Analysis,3,L12,Process,Engineer
12,Deliverables , P&ID Preparation,3,L12,Process,Engineer
12,Deliverables , Hydraulics Pumps,3,L12,Process,Engineer
12,Deliverables , Vessel Sizing,3,L12,Process,Engineer
12,Deliverables , Line sizing,3,L12,Process,Engineer
12,Deliverables , PDS Inst. - IPDS,3,L12,Process,Engineer
12,Deliverables , Proces Datasheets,3,L12,Process,Engineer
12,Deliverables , PSV Calculation,3,L12,Process,Engineer
12,Deliverables , Op. Manual,3,L12,Process,Engineer
12,Deliverables , Thermal datasheet Heat Exchanger ,3,L12,Process,Engineer
12,Activities , Vendor document review,3,L12,Process,Engineer
12,Activities , Model review,3,L12,Process,Engineer
12,Activities , Hazop Particpation,3,L12,Process,Engineer
12,Column3,,3,L12,Process,Engineer
12,Software Skills , simulation - Petrosim,3,L12,Process,Engineer
12,Column4,,3,L12,Process,Engineer
12,Software Skills , Simulation - Pro-II,3,L12,Process,Engineer
12,Software Skills , Simulation - Promax,3,L12,Process,Engineer
12,Software Skills , Navisworks,3,L12,Process,Engineer
12,Software Skills , Flarenet,3,L12,Process,Engineer
12,Software Skills , Autocad,NA,L12,Process,Engineer
12,Software Skills , Autocad5,NA,L12,Process,Engineer
12,Software Skills , Drafting Microstation,NA,L12,Process,Engineer
12,Software Skills , PDS-2D,NA,L12,Process,Engineer
12,Software Skills , PDS-2D6,NA,L12,Process,Engineer
12,Software Skills , SMARTPLANT,NA,L12,Process,Engineer
12,Software Skills , SMARTPLANT7,2,L12,Process,Engineer
12,Software Skills , Aveva Drafting ,NA,L12,Process,Engineer
12,Software Skills , Aveva Database,NA,L12,Process,Engineer
13,Deliverables , PFD / HMB / Process Description,3,L13,Process,Engineer
13,Deliverables , Process Design Basis,3,L13,Process,Engineer
13,Deliverables , Hazardous Source List,3,L13,Process,Engineer
13,Deliverables , Cause &  Effect / Control Narrative,3,L13,Process,Engineer
13,Deliverables , Equipment List,3,L13,Process,Engineer
13,Deliverables , Utility Summary,3,L13,Process,Engineer
13,Deliverables , Emission Summary,3,L13,Process,Engineer
13,Deliverables , Line list / DPDT,3,L13,Process,Engineer
13,Deliverables , Slug Flow Analysis,3,L13,Process,Engineer
13,Deliverables , P&ID Preparation,3,L13,Process,Engineer
13,Deliverables , Hydraulics Pumps,3,L13,Process,Engineer
13,Deliverables , Vessel Sizing,3,L13,Process,Engineer
13,Deliverables , Line sizing,3,L13,Process,Engineer
13,Deliverables , PDS Inst. - IPDS,3,L13,Process,Engineer
13,Deliverables , Proces Datasheets,3,L13,Process,Engineer
13,Deliverables , PSV Calculation,3,L13,Process,Engineer
13,Deliverables , Op. Manual,3,L13,Process,Engineer
13,Deliverables , Thermal datasheet Heat Exchanger ,3,L13,Process,Engineer
13,Activities , Vendor document review,3,L13,Process,Engineer
13,Activities , Model review,3,L13,Process,Engineer
13,Activities , Hazop Particpation,3,L13,Process,Engineer
13,Column3,,3,L13,Process,Engineer
13,Software Skills , simulation - Petrosim,3,L13,Process,Engineer
13,Column4,,3,L13,Process,Engineer
13,Software Skills , Simulation - Pro-II,3,L13,Process,Engineer
13,Software Skills , Simulation - Promax,3,L13,Process,Engineer
13,Software Skills , Navisworks,3,L13,Process,Engineer
13,Software Skills , Flarenet,3,L13,Process,Engineer
13,Software Skills , Autocad,NA,L13,Process,Engineer
13,Software Skills , Autocad5,NA,L13,Process,Engineer
13,Software Skills , Drafting Microstation,NA,L13,Process,Engineer
13,Software Skills , PDS-2D,NA,L13,Process,Engineer
13,Software Skills , PDS-2D6,NA,L13,Process,Engineer
13,Software Skills , SMARTPLANT,NA,L13,Process,Engineer
13,Software Skills , SMARTPLANT7,2,L13,Process,Engineer
13,Software Skills , Aveva Drafting ,NA,L13,Process,Engineer
13,Software Skills , Aveva Database,NA,L13,Process,Engineer
14,Deliverables , PFD / HMB / Process Description,3,L14,Process,Engineer
14,Deliverables , Process Design Basis,3,L14,Process,Engineer
14,Deliverables , Hazardous Source List,3,L14,Process,Engineer
14,Deliverables , Cause &  Effect / Control Narrative,3,L14,Process,Engineer
14,Deliverables , Equipment List,3,L14,Process,Engineer
14,Deliverables , Utility Summary,3,L14,Process,Engineer
14,Deliverables , Emission Summary,3,L14,Process,Engineer
14,Deliverables , Line list / DPDT,3,L14,Process,Engineer
14,Deliverables , Slug Flow Analysis,3,L14,Process,Engineer
14,Deliverables , P&ID Preparation,3,L14,Process,Engineer
14,Deliverables , Hydraulics Pumps,3,L14,Process,Engineer
14,Deliverables , Vessel Sizing,3,L14,Process,Engineer
14,Deliverables , Line sizing,3,L14,Process,Engineer
14,Deliverables , PDS Inst. - IPDS,3,L14,Process,Engineer
14,Deliverables , Proces Datasheets,3,L14,Process,Engineer
14,Deliverables , PSV Calculation,3,L14,Process,Engineer
14,Deliverables , Op. Manual,3,L14,Process,Engineer
14,Deliverables , Thermal datasheet Heat Exchanger ,3,L14,Process,Engineer
14,Activities , Vendor document review,3,L14,Process,Engineer
14,Activities , Model review,3,L14,Process,Engineer
14,Activities , Hazop Particpation,3,L14,Process,Engineer
14,Column3,,3,L14,Process,Engineer
14,Software Skills , simulation - Petrosim,3,L14,Process,Engineer
14,Column4,,3,L14,Process,Engineer
14,Software Skills , Simulation - Pro-II,3,L14,Process,Engineer
14,Software Skills , Simulation - Promax,3,L14,Process,Engineer
14,Software Skills , Navisworks,3,L14,Process,Engineer
14,Software Skills , Flarenet,3,L14,Process,Engineer
14,Software Skills , Autocad,NA,L14,Process,Engineer
14,Software Skills , Autocad5,NA,L14,Process,Engineer
14,Software Skills , Drafting Microstation,NA,L14,Process,Engineer
14,Software Skills , PDS-2D,NA,L14,Process,Engineer
14,Software Skills , PDS-2D6,NA,L14,Process,Engineer
14,Software Skills , SMARTPLANT,NA,L14,Process,Engineer
14,Software Skills , SMARTPLANT7,2,L14,Process,Engineer
14,Software Skills , Aveva Drafting ,NA,L14,Process,Engineer
14,Software Skills , Aveva Database,NA,L14,Process,Engineer
15,Deliverables , PFD / HMB / Process Description,4,L15,Process,Engineer
15,Deliverables , Process Design Basis,4,L15,Process,Engineer
15,Deliverables , Hazardous Source List,4,L15,Process,Engineer
15,Deliverables , Cause &  Effect / Control Narrative,4,L15,Process,Engineer
15,Deliverables , Equipment List,4,L15,Process,Engineer
15,Deliverables , Utility Summary,4,L15,Process,Engineer
15,Deliverables , Emission Summary,4,L15,Process,Engineer
15,Deliverables , Line list / DPDT,4,L15,Process,Engineer
15,Deliverables , Slug Flow Analysis,4,L15,Process,Engineer
15,Deliverables , P&ID Preparation,4,L15,Process,Engineer
15,Deliverables , Hydraulics Pumps,4,L15,Process,Engineer
15,Deliverables , Vessel Sizing,4,L15,Process,Engineer
15,Deliverables , Line sizing,4,L15,Process,Engineer
15,Deliverables , PDS Inst. - IPDS,4,L15,Process,Engineer
15,Deliverables , Proces Datasheets,4,L15,Process,Engineer
15,Deliverables , PSV Calculation,4,L15,Process,Engineer
15,Deliverables , Op. Manual,4,L15,Process,Engineer
15,Deliverables , Thermal datasheet Heat Exchanger ,4,L15,Process,Engineer
15,Activities , Vendor document review,4,L15,Process,Engineer
15,Activities , Model review,4,L15,Process,Engineer
15,Activities , Hazop Particpation,4,L15,Process,Engineer
15,Column3,,4,L15,Process,Engineer
15,Software Skills , simulation - Petrosim,4,L15,Process,Engineer
15,Column4,,4,L15,Process,Engineer
15,Software Skills , Simulation - Pro-II,4,L15,Process,Engineer
15,Software Skills , Simulation - Promax,4,L15,Process,Engineer
15,Software Skills , Navisworks,4,L15,Process,Engineer
15,Software Skills , Flarenet,4,L15,Process,Engineer
15,Software Skills , Autocad,NA,L15,Process,Engineer
15,Software Skills , Autocad5,NA,L15,Process,Engineer
15,Software Skills , Drafting Microstation,NA,L15,Process,Engineer
15,Software Skills , PDS-2D,NA,L15,Process,Engineer
15,Software Skills , PDS-2D6,NA,L15,Process,Engineer
15,Software Skills , SMARTPLANT,NA,L15,Process,Engineer
15,Software Skills , SMARTPLANT7,2,L15,Process,Engineer
15,Software Skills , Aveva Drafting ,NA,L15,Process,Engineer
15,Software Skills , Aveva Database,NA,L15,Process,Engineer
16,Deliverables , PFD / HMB / Process Description,4,L16,Process,Engineer
16,Deliverables , Process Design Basis,4,L16,Process,Engineer
16,Deliverables , Hazardous Source List,4,L16,Process,Engineer
16,Deliverables , Cause &  Effect / Control Narrative,4,L16,Process,Engineer
16,Deliverables , Equipment List,4,L16,Process,Engineer
16,Deliverables , Utility Summary,4,L16,Process,Engineer
16,Deliverables , Emission Summary,4,L16,Process,Engineer
16,Deliverables , Line list / DPDT,4,L16,Process,Engineer
16,Deliverables , Slug Flow Analysis,4,L16,Process,Engineer
16,Deliverables , P&ID Preparation,4,L16,Process,Engineer
16,Deliverables , Hydraulics Pumps,4,L16,Process,Engineer
16,Deliverables , Vessel Sizing,4,L16,Process,Engineer
16,Deliverables , Line sizing,4,L16,Process,Engineer
16,Deliverables , PDS Inst. - IPDS,4,L16,Process,Engineer
16,Deliverables , Proces Datasheets,4,L16,Process,Engineer
16,Deliverables , PSV Calculation,4,L16,Process,Engineer
16,Deliverables , Op. Manual,4,L16,Process,Engineer
16,Deliverables , Thermal datasheet Heat Exchanger ,4,L16,Process,Engineer
16,Activities , Vendor document review,4,L16,Process,Engineer
16,Activities , Model review,4,L16,Process,Engineer
16,Activities , Hazop Particpation,4,L16,Process,Engineer
16,Column3,,4,L16,Process,Engineer
16,Software Skills , simulation - Petrosim,4,L16,Process,Engineer
16,Column4,,4,L16,Process,Engineer
16,Software Skills , Simulation - Pro-II,4,L16,Process,Engineer
16,Software Skills , Simulation - Promax,4,L16,Process,Engineer
16,Software Skills , Navisworks,4,L16,Process,Engineer
16,Software Skills , Flarenet,4,L16,Process,Engineer
16,Software Skills , Autocad,NA,L16,Process,Engineer
16,Software Skills , Autocad5,NA,L16,Process,Engineer
16,Software Skills , Drafting Microstation,NA,L16,Process,Engineer
16,Software Skills , PDS-2D,NA,L16,Process,Engineer
16,Software Skills , PDS-2D6,NA,L16,Process,Engineer
16,Software Skills , SMARTPLANT,NA,L16,Process,Engineer
16,Software Skills , SMARTPLANT7,2,L16,Process,Engineer
16,Software Skills , Aveva Drafting ,NA,L16,Process,Engineer
16,Software Skills , Aveva Database,NA,L16,Process,Engineer
17,Deliverables , PFD / HMB / Process Description,4,L17,Process,Engineer
17,Deliverables , Process Design Basis,4,L17,Process,Engineer
17,Deliverables , Hazardous Source List,4,L17,Process,Engineer
17,Deliverables , Cause &  Effect / Control Narrative,4,L17,Process,Engineer
17,Deliverables , Equipment List,4,L17,Process,Engineer
17,Deliverables , Utility Summary,4,L17,Process,Engineer
17,Deliverables , Emission Summary,4,L17,Process,Engineer
17,Deliverables , Line list / DPDT,4,L17,Process,Engineer
17,Deliverables , Slug Flow Analysis,4,L17,Process,Engineer
17,Deliverables , P&ID Preparation,4,L17,Process,Engineer
17,Deliverables , Hydraulics Pumps,4,L17,Process,Engineer
17,Deliverables , Vessel Sizing,4,L17,Process,Engineer
17,Deliverables , Line sizing,4,L17,Process,Engineer
17,Deliverables , PDS Inst. - IPDS,4,L17,Process,Engineer
17,Deliverables , Proces Datasheets,4,L17,Process,Engineer
17,Deliverables , PSV Calculation,4,L17,Process,Engineer
17,Deliverables , Op. Manual,4,L17,Process,Engineer
17,Deliverables , Thermal datasheet Heat Exchanger ,4,L17,Process,Engineer
17,Activities , Vendor document review,4,L17,Process,Engineer
17,Activities , Model review,4,L17,Process,Engineer
17,Activities , Hazop Particpation,4,L17,Process,Engineer
17,Column3,,4,L17,Process,Engineer
17,Software Skills , simulation - Petrosim,4,L17,Process,Engineer
17,Column4,,4,L17,Process,Engineer
17,Software Skills , Simulation - Pro-II,4,L17,Process,Engineer
17,Software Skills , Simulation - Promax,4,L17,Process,Engineer
17,Software Skills , Navisworks,4,L17,Process,Engineer
17,Software Skills , Flarenet,4,L17,Process,Engineer
17,Software Skills , Autocad,NA,L17,Process,Engineer
17,Software Skills , Autocad5,NA,L17,Process,Engineer
17,Software Skills , Drafting Microstation,NA,L17,Process,Engineer
17,Software Skills , PDS-2D,NA,L17,Process,Engineer
17,Software Skills , PDS-2D6,NA,L17,Process,Engineer
17,Software Skills , SMARTPLANT,NA,L17,Process,Engineer
17,Software Skills , SMARTPLANT7,2,L17,Process,Engineer
17,Software Skills , Aveva Drafting ,NA,L17,Process,Engineer
17,Software Skills , Aveva Database,NA,L17,Process,Engineer
