Level,Skill,Subskill,Value,LevelKey,Discipline,Role
14,Materials,Carbon Steel,4,L14,Piping Engineering,Engineer
14,Materials,Stainless Steel,4,L14,Piping Engineering,Engineer
14,Materials,Alloy Steel,4,L14,Piping Engineering,Engineer
14,Materials,Non-Metallic - Thermoplastics,2,L14,Piping Engineering,Engineer
14,Materials,Non-Metallic - Thermosetting,2,L14,Piping Engineering,Engineer
14,Piping Materials,Line List,4,L14,Piping Engineering,Engineer
14,Piping Materials,Manual Valve List,4,L14,Piping Engineering,Engineer
14,Piping Materials,Piping Specialty Item List,4,L14,Piping Engineering,Engineer
14,Piping Materials,Protective Coatings Specifications,3,L14,Piping Engineering,Engineer
14,Piping Materials,Insulation Specification,3,L14,Piping Engineering,Engineer
14,Piping Materials,Steam Tracing Specification,3,L14,Piping Engineering,Engineer
14,Piping Materials,Pipe Spec Service Index,4,L14,Piping Engineering,Engineer
14,Piping Materials,Piping Specials Data Sheets,4,L14,Piping Engineering,Engineer
14,Piping Materials,Specialty Item Specification,4,L14,Piping Engineering,Engineer
14,Piping Materials,Shop Fab Pipe Specification,4,L14,Piping Engineering,Engineer
14,Piping Materials,Valve Material Specification,3,L14,Piping Engineering,Engineer
14,Piping Materials,Fabrication & Welding Specification (PWDS),3,L14,Piping Engineering,Engineer
14,Piping Materials,Engineered Supports Package,4,L14,Piping Engineering,Engineer
14,Piping Materials,Piping Eng. Technical Reviews,4,L14,Piping Engineering,Engineer
14,Piping Materials,Pipe Wall thk / Branch Reinforcement calculation,4,L14,Piping Engineering,Engineer
14,Piping Materials,Piping Material Specification,3,L14,Piping Engineering,Engineer
14,Rotating Equipments,Air Compressors,3,L14,Piping Engineering,Engineer
14,Rotating Equipments,ANSI Pumps,3,L14,Piping Engineering,Engineer
14,Rotating Equipments,API Centrifugal Pumps,3,L14,Piping Engineering,Engineer
14,Rotating Equipments,Centrifugal / Reciprocating Compressors,3,L14,Piping Engineering,Engineer
14,Rotating Equipments,Mixers,3,L14,Piping Engineering,Engineer
14,Rotating Equipments,Positive Displacement Pumps,3,L14,Piping Engineering,Engineer
14,Rotating Equipments,Steam Turbines,3,L14,Piping Engineering,Engineer
14,Softwares,BIM 360,2,L14,Piping Engineering,Engineer
14,Softwares,AutoCad,2,L14,Piping Engineering,Engineer
14,Softwares,Auto Cad Plant 3D,NA,L14,Piping Engineering,Engineer
14,Softwares,Micro Station 2D,1,L14,Piping Engineering,Engineer
14,Softwares,AutoPipe,2,L14,Piping Engineering,Engineer
14,Softwares,CAESAR II,4,L14,Piping Engineering,Engineer
14,Softwares,FE Bend,4,L14,Piping Engineering,Engineer
14,Softwares,FEA Nozzle PRO,4,L14,Piping Engineering,Engineer
14,Softwares,LFM,3,L14,Piping Engineering,Engineer
14,Softwares,NAVISWORKS,4,L14,Piping Engineering,Engineer
14,Softwares,REVIT,2,L14,Piping Engineering,Engineer
14,Softwares,S3D,1,L14,Piping Engineering,Engineer
14,Softwares,SPPID,1,L14,Piping Engineering,Engineer
14,Softwares,SMART PLANT SKETCH (2D),1,L14,Piping Engineering,Engineer
14,Softwares,SPR- Smart Plant Review,4,L14,Piping Engineering,Engineer
15,Analysis,FRP Piping,3,L15,Piping Engineering,Engineer
15,Analysis,GRE Piping ,3,L15,Piping Engineering,Engineer
15,Analysis,Jacketed Piping Analysis,4,L15,Piping Engineering,Engineer
15,Analysis,Slug Analysis,4,L15,Piping Engineering,Engineer
15,Analysis,Surge Analysis,3,L15,Piping Engineering,Engineer
15,Analysis,Under ground piping analysis,3,L15,Piping Engineering,Engineer
15,Analysis,AIV/FIV & Vibration Analysis,3,L15,Piping Engineering,Engineer
15,Fixed Equipments,Air Coolers,4,L15,Piping Engineering,Engineer
15,Fixed Equipments,Boilers,4,L15,Piping Engineering,Engineer
15,Fixed Equipments,Desuperheaters,3,L15,Piping Engineering,Engineer
15,Fixed Equipments,Drums,4,L15,Piping Engineering,Engineer
15,Fixed Equipments,Flares,3,L15,Piping Engineering,Engineer
15,Fixed Equipments,Reactors,4,L15,Piping Engineering,Engineer
15,Fixed Equipments,S & T Exchangers,4,L15,Piping Engineering,Engineer
15,Fixed Equipments,Spherical Storage Tanks,4,L15,Piping Engineering,Engineer
15,Fixed Equipments,Towers / Columns,3,L15,Piping Engineering,Engineer
15,Materials,Carbon Steel,4,L15,Piping Engineering,Engineer
15,Materials,Stainless Steel,4,L15,Piping Engineering,Engineer
15,Materials,Alloy Steel,4,L15,Piping Engineering,Engineer
15,Materials,Non-Metallic - Thermoplastics,3,L15,Piping Engineering,Engineer
15,Materials,Non-Metallic - Thermosetting,3,L15,Piping Engineering,Engineer
15,Piping Materials,Line List,4,L15,Piping Engineering,Engineer
15,Piping Materials,Manual Valve List,4,L15,Piping Engineering,Engineer
15,Piping Materials,Piping Specialty Item List,4,L15,Piping Engineering,Engineer
15,Piping Materials,Protective Coatings Specifications,3,L15,Piping Engineering,Engineer
15,Piping Materials,Insulation Specification,3,L15,Piping Engineering,Engineer
15,Piping Materials,Steam Tracing Specification,3,L15,Piping Engineering,Engineer
15,Piping Materials,Pipe Spec Service Index,4,L15,Piping Engineering,Engineer
15,Piping Materials,Piping Specials Data Sheets,4,L15,Piping Engineering,Engineer
15,Piping Materials,Specialty Item Specification,4,L15,Piping Engineering,Engineer
15,Piping Materials,Shop Fab Pipe Specification,4,L15,Piping Engineering,Engineer
15,Piping Materials,Valve Material Specification,4,L15,Piping Engineering,Engineer
15,Piping Materials,Fabrication & Welding Specification (PWDS),3,L15,Piping Engineering,Engineer
15,Piping Materials,Engineered Supports Package,4,L15,Piping Engineering,Engineer
15,Piping Materials,Piping Eng. Technical Reviews,4,L15,Piping Engineering,Engineer
15,Piping Materials,Pipe Wall thk / Branch Reinforcement calculation,4,L15,Piping Engineering,Engineer
15,Piping Materials,Piping Material Specification,4,L15,Piping Engineering,Engineer
15,Rotating Equipments,Air Compressors,3,L15,Piping Engineering,Engineer
15,Rotating Equipments,ANSI Pumps,3,L15,Piping Engineering,Engineer
15,Rotating Equipments,API Centrifugal Pumps,3,L15,Piping Engineering,Engineer
15,Rotating Equipments,Centrifugal / Reciprocating Compressors,3,L15,Piping Engineering,Engineer
15,Rotating Equipments,Mixers,3,L15,Piping Engineering,Engineer
15,Rotating Equipments,Positive Displacement Pumps,3,L15,Piping Engineering,Engineer
15,Rotating Equipments,Steam Turbines,4,L15,Piping Engineering,Engineer
15,Softwares,BIM 360,3,L15,Piping Engineering,Engineer
15,Softwares,AutoCad,3,L15,Piping Engineering,Engineer
15,Softwares,Auto Cad Plant 3D,NA,L15,Piping Engineering,Engineer
15,Softwares,Micro Station 2D,2,L15,Piping Engineering,Engineer
15,Softwares,AutoPipe,2,L15,Piping Engineering,Engineer
15,Softwares,CAESAR II,4,L15,Piping Engineering,Engineer
15,Softwares,FE Bend,4,L15,Piping Engineering,Engineer
15,Softwares,FEA Nozzle PRO,4,L15,Piping Engineering,Engineer
15,Softwares,LFM,3,L15,Piping Engineering,Engineer
15,Softwares,NAVISWORKS,4,L15,Piping Engineering,Engineer
15,Softwares,REVIT,3,L15,Piping Engineering,Engineer
15,Softwares,S3D,1,L15,Piping Engineering,Engineer
15,Softwares,SPPID,1,L15,Piping Engineering,Engineer
15,Softwares,SMART PLANT SKETCH (2D),1,L15,Piping Engineering,Engineer
15,Softwares,SPR- Smart Plant Review,4,L15,Piping Engineering,Engineer
16,Analysis,FRP Piping,4,L16,Piping Engineering,Engineer
16,Analysis,GRE Piping ,4,L16,Piping Engineering,Engineer
16,Analysis,Jacketed Piping Analysis,4,L16,Piping Engineering,Engineer
16,Analysis,Slug Analysis,4,L16,Piping Engineering,Engineer
16,Analysis,Surge Analysis,4,L16,Piping Engineering,Engineer
16,Analysis,Under ground piping analysis,4,L16,Piping Engineering,Engineer
16,Analysis,AIV/FIV & Vibration Analysis,3,L16,Piping Engineering,Engineer
16,Fixed Equipments,Air Coolers,4,L16,Piping Engineering,Engineer
16,Fixed Equipments,Boilers,4,L16,Piping Engineering,Engineer
16,Fixed Equipments,Desuperheaters,3,L16,Piping Engineering,Engineer
16,Fixed Equipments,Drums,4,L16,Piping Engineering,Engineer
16,Fixed Equipments,Flares,4,L16,Piping Engineering,Engineer
16,Fixed Equipments,Reactors,4,L16,Piping Engineering,Engineer
16,Fixed Equipments,S & T Exchangers,4,L16,Piping Engineering,Engineer
16,Fixed Equipments,Spherical Storage Tanks,4,L16,Piping Engineering,Engineer
16,Fixed Equipments,Towers / Columns,3,L16,Piping Engineering,Engineer
16,Materials,Carbon Steel,4,L16,Piping Engineering,Engineer
16,Materials,Stainless Steel,4,L16,Piping Engineering,Engineer
16,Materials,Alloy Steel,4,L16,Piping Engineering,Engineer
16,Materials,Non-Metallic - Thermoplastics,3,L16,Piping Engineering,Engineer
16,Materials,Non-Metallic - Thermosetting,3,L16,Piping Engineering,Engineer
16,Piping Materials,Line List,4,L16,Piping Engineering,Engineer
16,Piping Materials,Manual Valve List,4,L16,Piping Engineering,Engineer
16,Piping Materials,Piping Specialty Item List,4,L16,Piping Engineering,Engineer
16,Piping Materials,Protective Coatings Specifications,3,L16,Piping Engineering,Engineer
16,Piping Materials,Insulation Specification,3,L16,Piping Engineering,Engineer
16,Piping Materials,Steam Tracing Specification,3,L16,Piping Engineering,Engineer
16,Piping Materials,Pipe Spec Service Index,4,L16,Piping Engineering,Engineer
16,Piping Materials,Piping Specials Data Sheets,4,L16,Piping Engineering,Engineer
16,Piping Materials,Specialty Item Specification,4,L16,Piping Engineering,Engineer
16,Piping Materials,Shop Fab Pipe Specification,4,L16,Piping Engineering,Engineer
16,Piping Materials,Valve Material Specification,4,L16,Piping Engineering,Engineer
16,Piping Materials,Fabrication & Welding Specification (PWDS),3,L16,Piping Engineering,Engineer
16,Piping Materials,Engineered Supports Package,4,L16,Piping Engineering,Engineer
16,Piping Materials,Piping Eng. Technical Reviews,4,L16,Piping Engineering,Engineer
16,Piping Materials,Pipe Wall thk / Branch Reinforcement calculation,4,L16,Piping Engineering,Engineer
16,Piping Materials,Piping Material Specification,4,L16,Piping Engineering,Engineer
16,Rotating Equipments,Air Compressors,3,L16,Piping Engineering,Engineer
16,Rotating Equipments,ANSI Pumps,4,L16,Piping Engineering,Engineer
16,Rotating Equipments,API Centrifugal Pumps,4,L16,Piping Engineering,Engineer
16,Rotating Equipments,Centrifugal / Reciprocating Compressors,4,L16,Piping Engineering,Engineer
16,Rotating Equipments,Mixers,3,L16,Piping Engineering,Engineer
16,Rotating Equipments,Positive Displacement Pumps,4,L16,Piping Engineering,Engineer
16,Rotating Equipments,Steam Turbines,4,L16,Piping Engineering,Engineer
16,Softwares,BIM 360,3,L16,Piping Engineering,Engineer
16,Softwares,AutoCad,3,L16,Piping Engineering,Engineer
16,Softwares,Auto Cad Plant 3D,NA,L16,Piping Engineering,Engineer
16,Softwares,Micro Station 2D,2,L16,Piping Engineering,Engineer
16,Softwares,AutoPipe,2,L16,Piping Engineering,Engineer
16,Softwares,CAESAR II,4,L16,Piping Engineering,Engineer
16,Softwares,FE Bend,4,L16,Piping Engineering,Engineer
16,Softwares,FEA Nozzle PRO,4,L16,Piping Engineering,Engineer
16,Softwares,LFM,3,L16,Piping Engineering,Engineer
16,Softwares,NAVISWORKS,4,L16,Piping Engineering,Engineer
16,Softwares,REVIT,3,L16,Piping Engineering,Engineer
16,Softwares,S3D,1,L16,Piping Engineering,Engineer
16,Softwares,SPPID,1,L16,Piping Engineering,Engineer
16,Softwares,SMART PLANT SKETCH (2D),1,L16,Piping Engineering,Engineer
16,Softwares,SPR- Smart Plant Review,4,L16,Piping Engineering,Engineer
17,Analysis,FRP Piping,4,L17,Piping Engineering,Engineer
17,Analysis,GRE Piping ,4,L17,Piping Engineering,Engineer
17,Analysis,Jacketed Piping Analysis,4,L17,Piping Engineering,Engineer
17,Analysis,Slug Analysis,4,L17,Piping Engineering,Engineer
17,Analysis,Surge Analysis,4,L17,Piping Engineering,Engineer
17,Analysis,Under ground piping analysis,4,L17,Piping Engineering,Engineer
17,Analysis,AIV/FIV & Vibration Analysis,4,L17,Piping Engineering,Engineer
17,Fixed Equipments,Air Coolers,4,L17,Piping Engineering,Engineer
17,Fixed Equipments,Boilers,4,L17,Piping Engineering,Engineer
17,Fixed Equipments,Desuperheaters,4,L17,Piping Engineering,Engineer
17,Fixed Equipments,Drums,4,L17,Piping Engineering,Engineer
17,Fixed Equipments,Flares,4,L17,Piping Engineering,Engineer
17,Fixed Equipments,Reactors,4,L17,Piping Engineering,Engineer
17,Fixed Equipments,S & T Exchangers,4,L17,Piping Engineering,Engineer
17,Fixed Equipments,Spherical Storage Tanks,4,L17,Piping Engineering,Engineer
17,Fixed Equipments,Towers / Columns,4,L17,Piping Engineering,Engineer
17,Materials,Carbon Steel,4,L17,Piping Engineering,Engineer
17,Materials,Stainless Steel,4,L17,Piping Engineering,Engineer
17,Materials,Alloy Steel,4,L17,Piping Engineering,Engineer
17,Materials,Non-Metallic - Thermoplastics,4,L17,Piping Engineering,Engineer
17,Materials,Non-Metallic - Thermosetting,4,L17,Piping Engineering,Engineer
17,Piping Materials,Line List,4,L17,Piping Engineering,Engineer
17,Piping Materials,Manual Valve List,4,L17,Piping Engineering,Engineer
17,Piping Materials,Piping Specialty Item List,4,L17,Piping Engineering,Engineer
17,Piping Materials,Protective Coatings Specifications,4,L17,Piping Engineering,Engineer
17,Piping Materials,Insulation Specification,4,L17,Piping Engineering,Engineer
17,Piping Materials,Steam Tracing Specification,4,L17,Piping Engineering,Engineer
17,Piping Materials,Pipe Spec Service Index,4,L17,Piping Engineering,Engineer
17,Piping Materials,Piping Specials Data Sheets,4,L17,Piping Engineering,Engineer
17,Piping Materials,Specialty Item Specification,4,L17,Piping Engineering,Engineer
17,Piping Materials,Shop Fab Pipe Specification,4,L17,Piping Engineering,Engineer
17,Piping Materials,Valve Material Specification,4,L17,Piping Engineering,Engineer
17,Piping Materials,Fabrication & Welding Specification (PWDS),4,L17,Piping Engineering,Engineer
17,Piping Materials,Engineered Supports Package,4,L17,Piping Engineering,Engineer
17,Piping Materials,Piping Eng. Technical Reviews,4,L17,Piping Engineering,Engineer
17,Piping Materials,Pipe Wall thk / Branch Reinforcement calculation,4,L17,Piping Engineering,Engineer
17,Piping Materials,Piping Material Specification,4,L17,Piping Engineering,Engineer
17,Rotating Equipments,Air Compressors,4,L17,Piping Engineering,Engineer
17,Rotating Equipments,ANSI Pumps,4,L17,Piping Engineering,Engineer
17,Rotating Equipments,API Centrifugal Pumps,4,L17,Piping Engineering,Engineer
17,Rotating Equipments,Centrifugal / Reciprocating Compressors,4,L17,Piping Engineering,Engineer
17,Rotating Equipments,Mixers,4,L17,Piping Engineering,Engineer
17,Rotating Equipments,Positive Displacement Pumps,4,L17,Piping Engineering,Engineer
17,Rotating Equipments,Steam Turbines,4,L17,Piping Engineering,Engineer
17,Softwares,BIM 360,4,L17,Piping Engineering,Engineer
17,Softwares,AutoCad,4,L17,Piping Engineering,Engineer
17,Softwares,Auto Cad Plant 3D,NA,L17,Piping Engineering,Engineer
17,Softwares,Micro Station 2D,3,L17,Piping Engineering,Engineer
17,Softwares,AutoPipe,2,L17,Piping Engineering,Engineer
17,Softwares,CAESAR II,4,L17,Piping Engineering,Engineer
17,Softwares,FE Bend,4,L17,Piping Engineering,Engineer
17,Softwares,FEA Nozzle PRO,4,L17,Piping Engineering,Engineer
17,Softwares,LFM,3,L17,Piping Engineering,Engineer
17,Softwares,NAVISWORKS,4,L17,Piping Engineering,Engineer
17,Softwares,REVIT,3,L17,Piping Engineering,Engineer
17,Softwares,S3D,1,L17,Piping Engineering,Engineer
17,Softwares,SPPID,1,L17,Piping Engineering,Engineer
17,Softwares,SMART PLANT SKETCH (2D),1,L17,Piping Engineering,Engineer
17,Softwares,SPR- Smart Plant Review,4,L17,Piping Engineering,Engineer
